seed,method,metric,value
3,sage_knn_k5,train_seconds,154.619882106781
3,sage_knn_k5,dim,16.0
3,sage_knn_k20,probe_auc,0.8853205158857054
3,sage_knn_k20,probe_ap,0.7119976587750626
3,sage_knn_k20,probe_acc,0.8278785024723334
3,sage_knn_k20,probe_C,100.0
3,sage_knn_k20,lowlabel_auc@50,0.817108711212191
3,sage_knn_k20,lowlabel_auc@200,0.8603776161131351
3,sage_knn_k20,lowlabel_auc@1000,0.8797705306790912
3,sage_knn_k20,knn_auc,0.8799116655559174
3,sage_knn_k20,knn_pos_p10,0.565311004784689
3,sage_knn_k20,base_rate,0.2460560395573346
3,sage_knn_k20,recon_num_mse,0.011693648993968964
3,sage_knn_k20,recon_cat_acc,0.9961990714073181
3,sage_knn_k20,masked_num_mse,0.814909815788269
3,sage_knn_k20,masked_cat_acc,0.7036150097846985
3,sage_knn_k20,n_params,9552.0
3,sage_knn_k20,best_step,2000.0
3,sage_knn_k20,train_seconds,213.18381786346436
3,sage_knn_k20,dim,16.0
3,mlp_ae_nomask,probe_auc,0.8833720476735534
3,mlp_ae_nomask,probe_ap,0.7086512515693261
3,mlp_ae_nomask,probe_acc,0.8271721214975276
3,mlp_ae_nomask,probe_C,100.0
3,mlp_ae_nomask,lowlabel_auc@50,0.8092707495913141
3,mlp_ae_nomask,lowlabel_auc@200,0.8571180355280342
3,mlp_ae_nomask,lowlabel_auc@1000,0.8784870288904363
3,mlp_ae_nomask,knn_auc,0.880626118843187
3,mlp_ae_nomask,knn_pos_p10,0.567177033492823
3,mlp_ae_nomask,base_rate,0.2460560395573346
3,mlp_ae_nomask,recon_num_mse,0.0005943928263150156
3,mlp_ae_nomask,recon_cat_acc,0.9987722039222717
3,mlp_ae_nomask,masked_num_mse,0.9991729855537415
3,mlp_ae_nomask,masked_cat_acc,0.4808841645717621
3,mlp_ae_nomask,n_params,4816.0
3,mlp_ae_nomask,best_step,1900.0
3,mlp_ae_nomask,train_seconds,108.41275787353516
3,mlp_ae_nomask,dim,16.0
3,sage_selfloop_nomask,probe_auc,0.8804072813343334
3,sage_selfloop_nomask,probe_ap,0.7060820891996284
3,sage_selfloop_nomask,probe_acc,0.8265834706851896
3,sage_selfloop_nomask,probe_C,0.01
3,sage_selfloop_nomask,lowlabel_auc@50,0.8172253622885218
3,sage_selfloop_nomask,lowlabel_auc@200,0.8601014766488648
3,sage_selfloop_nomask,lowlabel_auc@1000,0.8753493032165901
3,sage_selfloop_nomask,knn_auc,0.8819574114862422
3,sage_selfloop_nomask,knn_pos_p10,0.5682296650717703
3,sage_selfloop_nomask,base_rate,0.2460560395573346
3,sage_selfloop_nomask,recon_num_mse,0.000615619879681617
3,sage_selfloop_nomask,recon_cat_acc,0.9994112849235535
3,sage_selfloop_nomask,masked_num_mse,0.9942008852958679
3,sage_selfloop_nomask,masked_cat_acc,0.48801782727241516
3,sage_selfloop_nomask,n_params,9552.0
3,sage_selfloop_nomask,best_step,2000.0
3,sage_selfloop_nomask,train_seconds,136.51974201202393
3,sage_selfloop_nomask,dim,16.0
3,sage_rand_nomask,probe_auc,0.8651568323027773
3,sage_rand_nomask,probe_ap,0.6676677845115481
3,sage_rand_nomask,probe_acc,0.8209324228867436
3,sage_rand_nomask,probe_C,0.01
3,sage_rand_nomask,lowlabel_auc@50,0.7965067773132223
3,sage_rand_nomask,lowlabel_auc@200,0.8404128437967897
3,sage_rand_nomask,lowlabel_auc@1000,0.8581230966590857
3,sage_rand_nomask,knn_auc,0.8806956029275961
3,sage_rand_nomask,knn_pos_p10,0.5709090909090909
3,sage_rand_nomask,base_rate,0.2460560395573346
3,sage_rand_nomask,recon_num_mse,0.0006129885441623628
3,sage_rand_nomask,recon_cat_acc,0.9991086721420288
3,sage_rand_nomask,masked_num_mse,1.0090419054031372
3,sage_rand_nomask,masked_cat_acc,0.3687458038330078
3,sage_rand_nomask,n_params,9552.0
3,sage_rand_nomask,best_step,1900.0
3,sage_rand_nomask,train_seconds,184.82241010665894
3,sage_rand_nomask,dim,16.0
3,sage_knn_nomask,probe_auc,0.8838391226775132
3,sage_knn_nomask,probe_ap,0.7083057702591808
3,sage_knn_nomask,probe_acc,0.8264657405227219
3,sage_knn_nomask,probe_C,1.0
3,sage_knn_nomask,lowlabel_auc@50,0.8139527291555219
3,sage_knn_nomask,lowlabel_auc@200,0.8604773407170757
3,sage_knn_nomask,lowlabel_auc@1000,0.8786235501734861
3,sage_knn_nomask,knn_auc,0.8834490031648881
3,sage_knn_nomask,knn_pos_p10,0.5695693779904306
3,sage_knn_nomask,base_rate,0.2460560395573346
3,sage_knn_nomask,recon_num_mse,0.0007962224190123379
3,sage_knn_nomask,recon_cat_acc,0.9989741444587708
3,sage_knn_nomask,masked_num_mse,1.0792850255966187
3,sage_knn_nomask,masked_cat_acc,0.47147136926651
3,sage_knn_nomask,n_params,9552.0
3,sage_knn_nomask,best_step,2000.0
3,sage_knn_nomask,train_seconds,181.1337080001831
3,sage_knn_nomask,dim,16.0
3,mlp_ae_lr2x,probe_auc,0.8818193398862554
3,mlp_ae_lr2x,probe_ap,0.6980658462643177
3,mlp_ae_lr2x,probe_acc,0.8283494231222039
3,mlp_ae_lr2x,probe_C,0.01
3,mlp_ae_lr2x,lowlabel_auc@50,0.8026079543586693
3,mlp_ae_lr2x,lowlabel_auc@200,0.8532514143373311
3,mlp_ae_lr2x,lowlabel_auc@1000,0.8758786673400893
3,mlp_ae_lr2x,knn_auc,0.8824459294280788
3,mlp_ae_lr2x,knn_pos_p10,0.5707655502392345
3,mlp_ae_lr2x,base_rate,0.2460560395573346
3,mlp_ae_lr2x,recon_num_mse,0.00626088073477149
3,mlp_ae_lr2x,recon_cat_acc,0.9975781440734863
3,mlp_ae_lr2x,masked_num_mse,0.8007295727729797
3,mlp_ae_lr2x,masked_cat_acc,0.7102947235107422
3,mlp_ae_lr2x,n_params,4816.0
3,mlp_ae_lr2x,best_step,2000.0
3,mlp_ae_lr2x,train_seconds,96.33865165710449
3,mlp_ae_lr2x,dim,16.0
3,sage_knn_cleannbr,probe_auc,0.8864949089833207
3,sage_knn_cleannbr,probe_ap,0.7124462740285519
3,sage_knn_cleannbr,probe_acc,0.8304685660466211
3,sage_knn_cleannbr,probe_C,100.0
3,sage_knn_cleannbr,lowlabel_auc@50,0.8074543123466494
3,sage_knn_cleannbr,lowlabel_auc@200,0.8577227301118618
3,sage_knn_cleannbr,lowlabel_auc@1000,0.8814968739633423
3,sage_knn_cleannbr,knn_auc,0.8797966432462965
3,sage_knn_cleannbr,knn_pos_p10,0.5654066985645932
3,sage_knn_cleannbr,base_rate,0.2460560395573346
3,sage_knn_cleannbr,recon_num_mse,0.037202466279268265
3,sage_knn_cleannbr,recon_cat_acc,0.9921625852584839
3,sage_knn_cleannbr,masked_num_mse,0.0365992933511734
3,sage_knn_cleannbr,masked_cat_acc,0.9588513970375061
3,sage_knn_cleannbr,n_params,9552.0
3,sage_knn_cleannbr,best_step,2000.0
3,sage_knn_cleannbr,train_seconds,170.02311611175537
3,sage_knn_cleannbr,dim,16.0
4,raw,probe_auc,0.8938951881150836
4,raw,probe_ap,0.7354710323636233
4,raw,probe_acc,0.8391805980692253
4,raw,probe_C,100.0
4,raw,lowlabel_auc@50,0.8078330416994163
4,raw,lowlabel_auc@200,0.8348961586508434
4,raw,lowlabel_auc@1000,0.8807094997444779
4,raw,knn_auc,0.8891554396325263
4,raw,knn_pos_p10,0.5804784688995215
4,raw,base_rate,0.2460560395573346
4,raw,dim,53.0
4,hgb_ref,probe_auc,0.924809665908568
4,hgb_ref,probe_ap,0.8277481752268613
4,hgb_ref,probe_acc,0.8633152813750883
4,pca,probe_auc,0.8831379311375366
4,pca,probe_ap,0.7146973932022417
4,pca,probe_acc,0.8303508358841535
4,pca,probe_C,0.01
4,pca,lowlabel_auc@50,0.8129373537472094
4,pca,lowlabel_auc@200,0.8545329548816678
4,pca,lowlabel_auc@1000,0.8793267477862221
4,pca,knn_auc,0.8859613758147569
4,pca,knn_pos_p10,0.5650717703349283
4,pca,base_rate,0.2460560395573346
4,pca,dim,16.0
4,prop_knn,probe_auc,0.8830355728626548
4,prop_knn,probe_ap,0.7144617244743388
4,prop_knn,probe_acc,0.8297621850718154
4,prop_knn,probe_C,0.01
4,prop_knn,lowlabel_auc@50,0.8152763150423331
4,prop_knn,lowlabel_auc@200,0.8582222907931346
4,prop_knn,lowlabel_auc@1000,0.8790558644567241
4,prop_knn,knn_auc,0.8843295458281157
4,prop_knn,knn_pos_p10,0.5676555023923445
4,prop_knn,base_rate,0.2460560395573346
4,prop_knn,dim,16.0
4,prop_rand,probe_auc,0.883128442450741
4,prop_rand,probe_ap,0.7147242329934673
4,prop_rand,probe_acc,0.8304685660466211
4,prop_rand,probe_C,0.01
4,prop_rand,lowlabel_auc@50,0.8066179294340559
4,prop_rand,lowlabel_auc@200,0.8532658603026219
4,prop_rand,lowlabel_auc@1000,0.8791119821941431
4,prop_rand,knn_auc,0.8844187170697739
4,prop_rand,knn_pos_p10,0.5607177033492823
4,prop_rand,base_rate,0.2460560395573346
4,prop_rand,dim,16.0
4,prop_bip,probe_auc,0.8839397998858369
4,prop_bip,probe_ap,0.7161822600719496
4,prop_bip,probe_acc,0.8307040263715564
4,prop_bip,probe_C,0.01
4,prop_bip,lowlabel_auc@50,0.8139378759985535
4,prop_bip,lowlabel_auc@200,0.8558024477823369
4,prop_bip,lowlabel_auc@1000,0.8801406828567074
4,prop_bip,knn_auc,0.8860937691454802
4,prop_bip,knn_pos_p10,0.565933014354067
4,prop_bip,base_rate,0.2460560395573346
4,prop_bip,dim,16.0
4,mlp_ae,probe_auc,0.8817287490772812
4,mlp_ae,probe_ap,0.7085959010191037
4,mlp_ae,probe_acc,0.8329408994584413
4,mlp_ae,probe_C,1.0
4,mlp_ae,lowlabel_auc@50,0.8130588052024901
4,mlp_ae,lowlabel_auc@200,0.852775863022214
4,mlp_ae,lowlabel_auc@1000,0.8779263857218425
4,mlp_ae,knn_auc,0.8813072122985336
4,mlp_ae,knn_pos_p10,0.564066985645933
4,mlp_ae,base_rate,0.2460560395573346
4,mlp_ae,recon_num_mse,0.010946935042738914
4,mlp_ae,recon_cat_acc,0.995374858379364
4,mlp_ae,masked_num_mse,0.8256925940513611
4,mlp_ae,masked_cat_acc,0.7000016570091248
4,mlp_ae,n_params,4816.0
4,mlp_ae,best_step,2000.0
4,mlp_ae,train_seconds,99.45891523361206
4,mlp_ae,dim,16.0
4,sage_selfloop,probe_auc,0.8843613740216192
4,sage_selfloop,probe_ap,0.71871355285471
4,sage_selfloop,probe_acc,0.8372969154697434
4,sage_selfloop,probe_C,0.1
4,sage_selfloop,lowlabel_auc@50,0.8273840848572511
4,sage_selfloop,lowlabel_auc@200,0.8571967878927346
4,sage_selfloop,lowlabel_auc@1000,0.8799298248104505
4,sage_selfloop,knn_auc,0.8815514899479691
4,sage_selfloop,knn_pos_p10,0.571244019138756
4,sage_selfloop,base_rate,0.2460560395573346
4,sage_selfloop,recon_num_mse,0.007755538914352655
4,sage_selfloop,recon_cat_acc,0.9967876076698303
4,sage_selfloop,masked_num_mse,0.8223869800567627
4,sage_selfloop,masked_cat_acc,0.7051933407783508
4,sage_selfloop,n_params,9552.0
4,sage_selfloop,best_step,1900.0
4,sage_selfloop,train_seconds,128.79204893112183
4,sage_selfloop,dim,16.0
4,sage_rand,probe_auc,0.8802685373077233
4,sage_rand,probe_ap,0.7120117380532177
4,sage_rand,probe_acc,0.8328231692959737
4,sage_rand,probe_C,0.1
4,sage_rand,lowlabel_auc@50,0.8068383807668054
4,sage_rand,lowlabel_auc@200,0.8511010761814536
4,sage_rand,lowlabel_auc@1000,0.8760320030244255
4,sage_rand,knn_auc,0.8814081883631343
4,sage_rand,knn_pos_p10,0.5648803827751196
4,sage_rand,base_rate,0.2460560395573346
4,sage_rand,recon_num_mse,0.008363484404981136
4,sage_rand,recon_cat_acc,0.995374858379364
4,sage_rand,masked_num_mse,0.8348069787025452
4,sage_rand,masked_cat_acc,0.7033793330192566
4,sage_rand,n_params,9552.0
4,sage_rand,best_step,1800.0
4,sage_rand,train_seconds,179.04763650894165
4,sage_rand,dim,16.0
4,sage_knn,probe_auc,0.8849377183518674
4,sage_knn,probe_ap,0.7198293667116519
4,sage_knn,probe_acc,0.8369437249823405
4,sage_knn,probe_C,0.1
4,sage_knn,lowlabel_auc@50,0.8202718060482533
4,sage_knn,lowlabel_auc@200,0.8617445361601153
4,sage_knn,lowlabel_auc@1000,0.8808901097997962
4,sage_knn,knn_auc,0.8813888374191967
4,sage_knn,knn_pos_p10,0.5685167464114832
4,sage_knn,base_rate,0.2460560395573346
4,sage_knn,recon_num_mse,0.009148985147476196
4,sage_knn,recon_cat_acc,0.9918429255485535
4,sage_knn,masked_num_mse,0.8279397487640381
4,sage_knn,masked_cat_acc,0.6927255392074585
4,sage_knn,n_params,9552.0
4,sage_knn,best_step,1900.0
4,sage_knn,train_seconds,667.3274195194244
4,sage_knn,dim,16.0
4,sage_bip,probe_auc,0.8843872250895821
4,sage_bip,probe_ap,0.7179264805917457
4,sage_bip,probe_acc,0.833647280433247
4,sage_bip,probe_C,1.0
4,sage_bip,lowlabel_auc@50,0.8272232292018445
4,sage_bip,lowlabel_auc@200,0.8606072273907757
4,sage_bip,lowlabel_auc@1000,0.8800140350379099
4,sage_bip,knn_auc,0.8830487598958785
4,sage_bip,knn_pos_p10,0.5761722488038278
4,sage_bip,base_rate,0.2460560395573346
4,sage_bip,recon_num_mse,0.005534706637263298
4,sage_bip,recon_cat_acc,0.9924653172492981
4,sage_bip,masked_num_mse,0.8198671340942383
4,sage_bip,masked_cat_acc,0.6950202584266663
4,sage_bip,n_params,14736.0
4,sage_bip,best_step,1950.0
4,sage_bip,train_seconds,216.9991810321808
4,sage_bip,dim,16.0
4,sage_bip_nopool,probe_auc,0.8850358179248017
4,sage_bip_nopool,probe_ap,0.7167481001708688
4,sage_bip_nopool,probe_acc,0.8341182010831175
4,sage_bip_nopool,probe_C,100.0
4,sage_bip_nopool,lowlabel_auc@50,0.8340260348645734
4,sage_bip_nopool,lowlabel_auc@200,0.860188791245902
4,sage_bip_nopool,lowlabel_auc@1000,0.8811208754098067
4,sage_bip_nopool,knn_auc,0.8833186271140346
4,sage_bip_nopool,knn_pos_p10,0.5723923444976077
4,sage_bip_nopool,base_rate,0.2460560395573346
4,sage_bip_nopool,recon_num_mse,0.004602654371410608
4,sage_bip_nopool,recon_cat_acc,0.9907833933830261
4,sage_bip_nopool,masked_num_mse,0.821824312210083
4,sage_bip_nopool,masked_cat_acc,0.7033019661903381
4,sage_bip_nopool,n_params,14736.0
4,sage_bip_nopool,best_step,1900.0
4,sage_bip_nopool,train_seconds,165.45847988128662
4,sage_bip_nopool,dim,16.0
4,sage_knn_k5,probe_auc,0.8843341781004097
4,sage_knn_k5,probe_ap,0.7174847986858054
4,sage_knn_k5,probe_acc,0.8351777725453261
4,sage_knn_k5,probe_C,100.0
4,sage_knn_k5,lowlabel_auc@50,0.8147037213583616
4,sage_knn_k5,lowlabel_auc@200,0.8577168426432046
4,sage_knn_k5,lowlabel_auc@1000,0.880411491472136
4,sage_knn_k5,knn_auc,0.8810118302257262
4,sage_knn_k5,knn_pos_p10,0.5710047846889952
4,sage_knn_k5,base_rate,0.2460560395573346
4,sage_knn_k5,recon_num_mse,0.008926217444241047
4,sage_knn_k5,recon_cat_acc,0.9943658113479614
4,sage_knn_k5,masked_num_mse,0.8263439536094666
4,sage_knn_k5,masked_cat_acc,0.6980361342430115
4,sage_knn_k5,n_params,9552.0
4,sage_knn_k5,best_step,1950.0
4,sage_knn_k5,train_seconds,146.30151271820068
4,sage_knn_k5,dim,16.0
4,sage_knn_k20,probe_auc,0.8841301339772691
4,sage_knn_k20,probe_ap,0.7201158432027376
4,sage_knn_k20,probe_acc,0.8363550741700023
4,sage_knn_k20,probe_C,0.01
4,sage_knn_k20,lowlabel_auc@50,0.8096426799637786
4,sage_knn_k20,lowlabel_auc@200,0.8576476499436657
4,sage_knn_k20,lowlabel_auc@1000,0.8806147884545844
4,sage_knn_k20,knn_auc,0.881531093007062
4,sage_knn_k20,knn_pos_p10,0.5691387559808613
4,sage_knn_k20,base_rate,0.2460560395573346
4,sage_knn_k20,recon_num_mse,0.008853765204548836
4,sage_knn_k20,recon_cat_acc,0.9936257600784302
4,sage_knn_k20,masked_num_mse,0.8314688801765442
4,sage_knn_k20,masked_cat_acc,0.7022963762283325
4,sage_knn_k20,n_params,9552.0
4,sage_knn_k20,best_step,1900.0
4,sage_knn_k20,train_seconds,214.01871800422668
4,sage_knn_k20,dim,16.0
4,mlp_ae_nomask,probe_auc,0.8788052622613259
4,mlp_ae_nomask,probe_ap,0.7011512509211204
4,mlp_ae_nomask,probe_acc,0.828938073934542
4,mlp_ae_nomask,probe_C,0.1
4,mlp_ae_nomask,lowlabel_auc@50,0.8187160461912262
4,mlp_ae_nomask,lowlabel_auc@200,0.8518397069415349
4,mlp_ae_nomask,lowlabel_auc@1000,0.8745141829717671
4,mlp_ae_nomask,knn_auc,0.883227998948026
4,mlp_ae_nomask,knn_pos_p10,0.5693301435406699
4,mlp_ae_nomask,base_rate,0.2460560395573346
4,mlp_ae_nomask,recon_num_mse,0.0004695704556070268
4,mlp_ae_nomask,recon_cat_acc,0.9992767572402954
4,mlp_ae_nomask,masked_num_mse,1.0287249088287354
4,mlp_ae_nomask,masked_cat_acc,0.43918028473854065
4,mlp_ae_nomask,n_params,4816.0
4,mlp_ae_nomask,best_step,1950.0
4,mlp_ae_nomask,train_seconds,108.41388463973999
4,mlp_ae_nomask,dim,16.0
4,sage_selfloop_nomask,probe_auc,0.8822982197131577
4,sage_selfloop_nomask,probe_ap,0.7152131909574363
4,sage_selfloop_nomask,probe_acc,0.8321167883211679
4,sage_selfloop_nomask,probe_C,0.01
4,sage_selfloop_nomask,lowlabel_auc@50,0.8355659926959526
4,sage_selfloop_nomask,lowlabel_auc@200,0.8592225590166432
4,sage_selfloop_nomask,lowlabel_auc@1000,0.8776733441120831
4,sage_selfloop_nomask,knn_auc,0.8857775044903156
4,sage_selfloop_nomask,knn_pos_p10,0.5731578947368421
4,sage_selfloop_nomask,base_rate,0.2460560395573346
4,sage_selfloop_nomask,recon_num_mse,0.00042336340993642807
4,sage_selfloop_nomask,recon_cat_acc,0.9992262721061707
4,sage_selfloop_nomask,masked_num_mse,0.9986457824707031
4,sage_selfloop_nomask,masked_cat_acc,0.47766396403312683
4,sage_selfloop_nomask,n_params,9552.0
4,sage_selfloop_nomask,best_step,2000.0
4,sage_selfloop_nomask,train_seconds,148.68026971817017
4,sage_selfloop_nomask,dim,16.0
4,sage_rand_nomask,probe_auc,0.8860378830216762
4,sage_rand_nomask,probe_ap,0.7181808771271505
4,sage_rand_nomask,probe_acc,0.8340004709206499
4,sage_rand_nomask,probe_C,10.0
4,sage_rand_nomask,lowlabel_auc@50,0.8283912342465385
4,sage_rand_nomask,lowlabel_auc@200,0.8630839726367192
4,sage_rand_nomask,lowlabel_auc@1000,0.8819273988446217
4,sage_rand_nomask,knn_auc,0.8840979322134193
4,sage_rand_nomask,knn_pos_p10,0.5720095693779904
4,sage_rand_nomask,base_rate,0.2460560395573346
4,sage_rand_nomask,recon_num_mse,0.0006314440397545695
4,sage_rand_nomask,recon_cat_acc,0.9988563656806946
4,sage_rand_nomask,masked_num_mse,1.003604531288147
4,sage_rand_nomask,masked_cat_acc,0.4576431214809418
4,sage_rand_nomask,n_params,9552.0
4,sage_rand_nomask,best_step,1950.0
4,sage_rand_nomask,train_seconds,185.2111005783081
4,sage_rand_nomask,dim,16.0
4,sage_knn_nomask,probe_auc,0.881045040629511
4,sage_knn_nomask,probe_ap,0.7082543056708589
4,sage_knn_nomask,probe_acc,0.8343536614080528
4,sage_knn_nomask,probe_C,1.0
4,sage_knn_nomask,lowlabel_auc@50,0.8180079958996919
4,sage_knn_nomask,lowlabel_auc@200,0.855306888039473
4,sage_knn_nomask,lowlabel_auc@1000,0.8754574854531707
4,sage_knn_nomask,knn_auc,0.8862862699449208
4,sage_knn_nomask,knn_pos_p10,0.5700956937799043
4,sage_knn_nomask,base_rate,0.2460560395573346
4,sage_knn_nomask,recon_num_mse,0.0005730698467232287
4,sage_knn_nomask,recon_cat_acc,0.9990077614784241
4,sage_knn_nomask,masked_num_mse,1.0847975015640259
4,sage_knn_nomask,masked_cat_acc,0.5149636268615723
4,sage_knn_nomask,n_params,9552.0
4,sage_knn_nomask,best_step,1950.0
4,sage_knn_nomask,train_seconds,176.2891390323639
4,sage_knn_nomask,dim,16.0
4,mlp_ae_lr2x,probe_auc,0.880970401274323
4,mlp_ae_lr2x,probe_ap,0.705128987464031
4,mlp_ae_lr2x,probe_acc,0.8311749470214269
4,mlp_ae_lr2x,probe_C,0.1
4,mlp_ae_lr2x,lowlabel_auc@50,0.82357510557098
4,mlp_ae_lr2x,lowlabel_auc@200,0.8524330263083181
4,mlp_ae_lr2x,lowlabel_auc@1000,0.8770786089136873
4,mlp_ae_lr2x,knn_auc,0.8848553460905115
4,mlp_ae_lr2x,knn_pos_p10,0.5691387559808613
4,mlp_ae_lr2x,base_rate,0.2460560395573346
4,mlp_ae_lr2x,recon_num_mse,0.010470331646502018
4,mlp_ae_lr2x,recon_cat_acc,0.9969726204872131
4,mlp_ae_lr2x,masked_num_mse,0.8268481492996216
4,mlp_ae_lr2x,masked_cat_acc,0.7038567662239075
4,mlp_ae_lr2x,n_params,4816.0
4,mlp_ae_lr2x,best_step,1900.0
4,mlp_ae_lr2x,train_seconds,103.16246914863586
4,mlp_ae_lr2x,dim,16.0
4,sage_knn_cleannbr,probe_auc,0.8847119324345729
4,sage_knn_cleannbr,probe_ap,0.7221036379209259
4,sage_knn_cleannbr,probe_acc,0.83647280433247
4,sage_knn_cleannbr,probe_C,0.01
4,sage_knn_cleannbr,lowlabel_auc@50,0.8249515666046042
4,sage_knn_cleannbr,lowlabel_auc@200,0.859451591260247
4,sage_knn_cleannbr,lowlabel_auc@1000,0.8804123170626015
4,sage_knn_cleannbr,knn_auc,0.8808705832777959
4,sage_knn_cleannbr,knn_pos_p10,0.5659808612440191
4,sage_knn_cleannbr,base_rate,0.2460560395573346
4,sage_knn_cleannbr,recon_num_mse,0.03839270770549774
4,sage_knn_cleannbr,recon_cat_acc,0.9910525679588318
4,sage_knn_cleannbr,masked_num_mse,0.04369034618139267
4,sage_knn_cleannbr,masked_cat_acc,0.9563402533531189
4,sage_knn_cleannbr,n_params,9552.0
4,sage_knn_cleannbr,best_step,2000.0
4,sage_knn_cleannbr,train_seconds,173.73390817642212
4,sage_knn_cleannbr,dim,16.0
